PORT,I_COMMODITY,GEN_VAL_YR,I_COMMODITY_SDESC,COMM_LVL,time
5206,26,655678.0,"ORES, SLAG AND ASH",HS2,2013-12
5206,25,749461.0,SALT; SULFUR; EARTH & STONE; LIME & CEMENT PLASTER,HS2,2013-12
5206,27,176280.0,"MINERAL FUEL, OIL ETC.; BITUMIN SUBST; MINERAL WAX",HS2,2013-12
5206,28,20971546.0,INORG CHEM; PREC & RARE-EARTH MET & RADIOACT,HS2,2013-12
5206,29,1856452965.0,ORGANIC CHEMICALS,HS2,2013-12
5206,50,473151.0,"SILK, INCLUDING YARNS AND WOVEN FABRIC THEREOF",HS2,2013-12
5206,45,232240.0,CORK AND ARTICLES OF CORK,HS2,2013-12
5206,51,5089954.0,"WOOL & ANIMAL HAIR, INCLUDING YARN & WOVEN FABRIC",HS2,2013-12
5206,46,102611.0,"MFR OF STRAW, ESPARTO ETC.; BASKETWARE & WICKERWRK",HS2,2013-12
5206,48,5099948.0,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),HS2,2013-12
5206,52,1449944.0,"COTTON, INCLUDING YARN AND WOVEN FABRIC THEREOF",HS2,2013-12
5206,53,386786.0,VEG TEXT FIB NESOI; VEG FIB & PAPER YNS & WOV FAB,HS2,2013-12
5206,54,2442884.0,"MANMADE FILAMENTS, INCLUDING YARNS & WOVEN FABRICS",HS2,2013-12
5206,43,7888841.0,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,HS2,2013-12
5206,44,6061603.0,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,HS2,2013-12
5206,49,25544341.0,"PRINTED BOOKS, NEWSPAPERS ETC; MANUSCRIPTS ETC",HS2,2013-12
5206,39,38297264.0,PLASTICS AND ARTICLES THEREOF,HS2,2013-12
5206,41,33618273.0,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,HS2,2013-12
5206,33,193204184.0,"ESSENTIAL OILS ETC; PERFUMERY, COSMETIC ETC PREPS",HS2,2013-12
5206,34,1353508.0,"SOAP ETC; WAXES, POLISH ETC;",HS2,2013-12
5206,35,1876543.0,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,HS2,2013-12
5206,42,58735557.0,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,HS2,2013-12
5206,36,9165947.0,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,HS2,2013-12
5206,37,1041976.0,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,HS2,2013-12
5206,30,193785773.0,PHARMACEUTICAL PRODUCTS,HS2,2013-12
5206,38,16134517.0,MISCELLANEOUS CHEMICAL PRODUCTS,HS2,2013-12
5206,40,17551763.0,RUBBER AND ARTICLES THEREOF,HS2,2013-12
5206,31,11760.0,FERTILIZERS,HS2,2013-12
5206,32,4298922.0,"TANNING & DYE EXT ETC; DYE, PA",HS2,2013-12
5206,63,6872479.0,TEXTILE ART NESOI; NEEDLECRAFT SETS; WORN TEXT ART,HS2,2013-12
5206,65,7935376.0,HEADGEAR AND PARTS THEREOF,HS2,2013-12
5206,68,7595147.0,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",HS2,2013-12
5206,64,70731275.0,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",HS2,2013-12
5206,69,4632195.0,CERAMIC PRODUCTS,HS2,2013-12
5206,66,192824.0,"UMBRELLAS, WALKING-STICKS, RIDING-CROPS ETC, PARTS",HS2,2013-12
5206,67,5752901.0,"PREP FEATHERS, DOWN ETC; ARTIF FLOWERS; H HAIR ART",HS2,2013-12
5206,55,523308.0,"MANMADE STAPLE FIBERS, INCL YARNS & WOVEN FABRICS",HS2,2013-12
5206,57,5541044.0,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,HS2,2013-12
5206,58,9944846.0,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,HS2,2013-12
5206,59,10192528.0,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,HS2,2013-12
5206,62,149101011.0,"APPAREL ARTICLES AND ACCESSORIES, NOT KNIT ETC.",HS2,2013-12
5206,60,1765657.0,KNITTED OR CROCHETED FABRICS,HS2,2013-12
5206,56,1562826.0,"WADDING, FELT ETC; SP YARN; TWINE, ROPES ETC.",HS2,2013-12
5206,61,316283697.0,"APPAREL ARTICLES AND ACCESSORIES, KNIT OR CROCHET",HS2,2013-12
5206,83,13680618.0,MISCELLANEOUS ARTICLES OF BASE METAL,HS2,2013-12
5206,85,8035825107.0,ELECTRIC MACHINERY ETC; SOUND,HS2,2013-12
5206,84,1760311829.0,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",HS2,2013-12
5206,78,5811.0,LEAD AND ARTICLES THEREOF,HS2,2013-12
5206,79,154962.0,ZINC AND ARTICLES THEREOF,HS2,2013-12
5206,71,7466117981.0,"NAT ETC PEARLS, PREC ETC STON",HS2,2013-12
5206,81,4533186.0,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,HS2,2013-12
5206,82,20472405.0,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",HS2,2013-12
5206,72,1177362.0,IRON AND STEEL,HS2,2013-12
5206,73,19261234.0,ARTICLES OF IRON OR STEEL,HS2,2013-12
5206,74,1478910.0,COPPER AND ARTICLES THEREOF,HS2,2013-12
5206,70,4623059.0,GLASS AND GLASSWARE,HS2,2013-12
5206,75,917989.0,NICKEL AND ARTICLES THEREOF,HS2,2013-12
5206,76,20564702.0,ALUMINUM AND ARTICLES THEREOF,HS2,2013-12
5206,97,495197751.0,"WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES",HS2,2013-12
5206,98,2671883284.0,"SPECIAL CLASSIFICATION PROVISIONS, NESOI",HS2,2013-12
5206,94,59296535.0,FURNITURE; BEDDING ETC; LAMPS NESOI ETC,HS2,2013-12
5206,88,330316325.0,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF",HS2,2013-12
5206,91,328582126.0,CLOCKS AND WATCHES AND PARTS THEREOF,HS2,2013-12
5206,89,1842388.0,"SHIPS, BOATS AND FLOATING STRUCTURES",HS2,2013-12
5206,95,15968358.0,"TOYS, GAMES & SPORT EQUIPMENT; PARTS & ACCESSORIES",HS2,2013-12
5206,86,500985.0,RAILWAY OR TRAMWAY STOCK ETC,HS2,2013-12
5206,90,768055746.0,"OPTIC, PHOTO ETC, MEDIC OR S",HS2,2013-12
5206,96,13797876.0,MISCELLANEOUS MANUFACTURED ARTICLES,HS2,2013-12
5206,87,74161501.0,"VEHICLES, EXCEPT RAILWAY OR TRAMWAY, AND PARTS ETC",HS2,2013-12
5206,92,1361711.0,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES THEREOF,HS2,2013-12
5206,93,122688687.0,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF,HS2,2013-12
5210,03,3615724.0,"FISH, CRUSTACEANS & AQUATIC INVERTEBRATES",HS2,2013-12
5210,09,3000.0,"COFFEE, TEA, MATE & SPICES",HS2,2013-12
5210,15,6903.0,"ANIMAL OR VEGETABLE FATS, OILS ETC. & WAXES",HS2,2013-12
5210,20,8075.0,"PREP VEGETABLES, FRUIT, NUTS OR OTHER PLANT PARTS",HS2,2013-12
5210,24,11580.0,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES,HS2,2013-12
5210,44,22937.0,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,HS2,2013-12
5210,49,28398.0,"PRINTED BOOKS, NEWSPAPERS ETC; MANUSCRIPTS ETC",HS2,2013-12
5210,39,29236.0,PLASTICS AND ARTICLES THEREOF,HS2,2013-12
5210,33,342358.0,"ESSENTIAL OILS ETC; PERFUMERY, COSMETIC ETC PREPS",HS2,2013-12
5210,42,34138.0,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,HS2,2013-12
5210,40,6454.0,RUBBER AND ARTICLES THEREOF,HS2,2013-12
5210,32,4690.0,"TANNING & DYE EXT ETC; DYE, PA",HS2,2013-12
5210,63,56361.0,TEXTILE ART NESOI; NEEDLECRAFT SETS; WORN TEXT ART,HS2,2013-12
5210,65,740.0,HEADGEAR AND PARTS THEREOF,HS2,2013-12
5210,68,16112.0,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",HS2,2013-12
5210,57,3100.0,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,HS2,2013-12
5210,58,710.0,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,HS2,2013-12
5210,62,6750.0,"APPAREL ARTICLES AND ACCESSORIES, NOT KNIT ETC.",HS2,2013-12
5210,61,440.0,"APPAREL ARTICLES AND ACCESSORIES, KNIT OR CROCHET",HS2,2013-12
5210,83,2125.0,MISCELLANEOUS ARTICLES OF BASE METAL,HS2,2013-12
5210,85,559691.0,ELECTRIC MACHINERY ETC; SOUND,HS2,2013-12
5210,84,1065765.0,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",HS2,2013-12
5210,71,9251847.0,"NAT ETC PEARLS, PREC ETC STON",HS2,2013-12
5210,82,617612.0,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",HS2,2013-12
5210,72,44354.0,IRON AND STEEL,HS2,2013-12
5210,73,110044.0,ARTICLES OF IRON OR STEEL,HS2,2013-12
5210,70,18377.0,GLASS AND GLASSWARE,HS2,2013-12
5210,97,34488.0,"WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES",HS2,2013-12
5210,98,136386016.0,"SPECIAL CLASSIFICATION PROVISIONS, NESOI",HS2,2013-12
5210,94,142260.0,FURNITURE; BEDDING ETC; LAMPS NESOI ETC,HS2,2013-12
5210,88,1520022728.0,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF",HS2,2013-12
5210,91,99200.0,CLOCKS AND WATCHES AND PARTS THEREOF,HS2,2013-12
5210,95,14324.0,"TOYS, GAMES & SPORT EQUIPMENT; PARTS & ACCESSORIES",HS2,2013-12
5210,90,536075.0,"OPTIC, PHOTO ETC, MEDIC OR S",HS2,2013-12
5210,87,49042.0,"VEHICLES, EXCEPT RAILWAY OR TRAMWAY, AND PARTS ETC",HS2,2013-12
5301,02,227695523.0,MEAT AND EDIBLE MEAT OFFAL,HS2,2013-12
5301,03,201924531.0,"FISH, CRUSTACEANS & AQUATIC INVERTEBRATES",HS2,2013-12
5301,04,35642588.0,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,HS2,2013-12
5301,05,11015579.0,"PRODUCTS OF ANIMAL ORIGIN, NESOI",HS2,2013-12
5301,06,1437425.0,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",HS2,2013-12
5301,07,94861609.0,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,HS2,2013-12
5301,08,122734836.0,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,HS2,2013-12
5301,09,287235632.0,"COFFEE, TEA, MATE & SPICES",HS2,2013-12
5301,12,31894339.0,"OIL SEEDS ETC.; MISC GRAIN, SEED, FRUIT, PLANT ETC",HS2,2013-12
5301,10,55957540.0,CEREALS,HS2,2013-12
5301,11,41081917.0,MILLING PRODUCTS; MALT; STARCH; INULIN; WHT GLUTEN,HS2,2013-12
5301,13,1449032774.0,"LAC; GUMS, RESINS & OTHER VEGETABLE SAP & EXTRACT",HS2,2013-12
5301,14,1376423.0,VEGETABLE PLAITING MATERIALS & PRODUCTS NESOI,HS2,2013-12
5301,15,232626137.0,"ANIMAL OR VEGETABLE FATS, OILS ETC. & WAXES",HS2,2013-12
5301,16,102683087.0,"EDIBLE PREPARATIONS OF MEAT, FISH, CRUSTACEANS ETC",HS2,2013-12
5301,18,24994980.0,COCOA AND COCOA PREPARATIONS,HS2,2013-12
5301,17,50414098.0,SUGARS AND SUGAR CONFECTIONARY,HS2,2013-12
5301,19,51699161.0,"PREP CEREAL, FLOUR, STARCH OR MILK; BAKERS WARES",HS2,2013-12
5301,20,149231228.0,"PREP VEGETABLES, FRUIT, NUTS OR OTHER PLANT PARTS",HS2,2013-12
5301,21,66538580.0,MISCELLANEOUS EDIBLE PREPARATIONS,HS2,2013-12
5301,23,66031430.0,FOOD INDUSTRY RESIDUES & WASTE; PREP ANIMAL FEED,HS2,2013-12
5301,24,15339573.0,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES,HS2,2013-12
5301,22,1543389552.0,"BEVERAGES, SPIRITS AND VINEGAR",HS2,2013-12
5301,26,38809378.0,"ORES, SLAG AND ASH",HS2,2013-12
5301,25,178580104.0,SALT; SULFUR; EARTH & STONE; LIME & CEMENT PLASTER,HS2,2013-12
5301,27,36278255735.0,"MINERAL FUEL, OIL ETC.; BITUMIN SUBST; MINERAL WAX",HS2,2013-12
5301,28,385410382.0,INORG CHEM; PREC & RARE-EARTH MET & RADIOACT,HS2,2013-12
5301,29,4300321359.0,ORGANIC CHEMICALS,HS2,2013-12
5301,50,59037.0,"SILK, INCLUDING YARNS AND WOVEN FABRIC THEREOF",HS2,2013-12
5301,45,45198868.0,CORK AND ARTICLES OF CORK,HS2,2013-12
5301,51,764372.0,"WOOL & ANIMAL HAIR, INCLUDING YARN & WOVEN FABRIC",HS2,2013-12
5301,46,2700369.0,"MFR OF STRAW, ESPARTO ETC.; BASKETWARE & WICKERWRK",HS2,2013-12
5301,47,5337269.0,WOOD PULP ETC; RECOVD (WASTE & SCRAP) PPR & PPRBD,HS2,2013-12
5301,48,187238900.0,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),HS2,2013-12
5301,52,5618443.0,"COTTON, INCLUDING YARN AND WOVEN FABRIC THEREOF",HS2,2013-12
5301,53,1604897.0,VEG TEXT FIB NESOI; VEG FIB & PAPER YNS & WOV FAB,HS2,2013-12
5301,54,35237755.0,"MANMADE FILAMENTS, INCLUDING YARNS & WOVEN FABRICS",HS2,2013-12
5301,43,1172491.0,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,HS2,2013-12
5301,44,383837746.0,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,HS2,2013-12
5301,49,19518628.0,"PRINTED BOOKS, NEWSPAPERS ETC; MANUSCRIPTS ETC",HS2,2013-12
5301,39,1110009359.0,PLASTICS AND ARTICLES THEREOF,HS2,2013-12
5301,41,40155857.0,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,HS2,2013-12
5301,33,456514696.0,"ESSENTIAL OILS ETC; PERFUMERY, COSMETIC ETC PREPS",HS2,2013-12
5301,34,93836091.0,"SOAP ETC; WAXES, POLISH ETC;",HS2,2013-12
5301,35,36481402.0,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,HS2,2013-12
5301,42,46757954.0,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,HS2,2013-12
5301,36,4928457.0,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,HS2,2013-12
5301,37,21542859.0,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,HS2,2013-12
5301,30,77446372.0,PHARMACEUTICAL PRODUCTS,HS2,2013-12
5301,38,1079518278.0,MISCELLANEOUS CHEMICAL PRODUCTS,HS2,2013-12
5301,40,679321126.0,RUBBER AND ARTICLES THEREOF,HS2,2013-12
5301,31,49414264.0,FERTILIZERS,HS2,2013-12
5301,32,100403833.0,"TANNING & DYE EXT ETC; DYE, PA",HS2,2013-12
5301,63,356451800.0,TEXTILE ART NESOI; NEEDLECRAFT SETS; WORN TEXT ART,HS2,2013-12
5301,65,12322824.0,HEADGEAR AND PARTS THEREOF,HS2,2013-12
5301,68,469635098.0,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",HS2,2013-12
5301,64,501907306.0,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",HS2,2013-12
5301,69,259653666.0,CERAMIC PRODUCTS,HS2,2013-12
5301,66,8344444.0,"UMBRELLAS, WALKING-STICKS, RIDING-CROPS ETC, PARTS",HS2,2013-12
5301,67,6448030.0,"PREP FEATHERS, DOWN ETC; ARTIF FLOWERS; H HAIR ART",HS2,2013-12
5301,55,47125759.0,"MANMADE STAPLE FIBERS, INCL YARNS & WOVEN FABRICS",HS2,2013-12
5301,57,43257627.0,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,HS2,2013-12
5301,58,3822121.0,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,HS2,2013-12
5301,59,77932324.0,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,HS2,2013-12
5301,62,122062516.0,"APPAREL ARTICLES AND ACCESSORIES, NOT KNIT ETC.",HS2,2013-12
5301,60,18884255.0,KNITTED OR CROCHETED FABRICS,HS2,2013-12
5301,56,50132760.0,"WADDING, FELT ETC; SP YARN; TWINE, ROPES ETC.",HS2,2013-12
5301,61,305377424.0,"APPAREL ARTICLES AND ACCESSORIES, KNIT OR CROCHET",HS2,2013-12
5301,83,74639759.0,MISCELLANEOUS ARTICLES OF BASE METAL,HS2,2013-12
5301,85,1470934983.0,ELECTRIC MACHINERY ETC; SOUND,HS2,2013-12
5301,84,4701682597.0,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",HS2,2013-12
5301,78,4271650.0,LEAD AND ARTICLES THEREOF,HS2,2013-12
5301,79,34795357.0,ZINC AND ARTICLES THEREOF,HS2,2013-12
5301,80,1174657.0,TIN AND ARTICLES THEREOF,HS2,2013-12
5301,71,91476641.0,"NAT ETC PEARLS, PREC ETC STON",HS2,2013-12
5301,81,22802842.0,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,HS2,2013-12
5301,82,76398607.0,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",HS2,2013-12
5301,72,1806181166.0,IRON AND STEEL,HS2,2013-12
5301,73,7054664655.0,ARTICLES OF IRON OR STEEL,HS2,2013-12
5301,74,216630370.0,COPPER AND ARTICLES THEREOF,HS2,2013-12
5301,70,83472735.0,GLASS AND GLASSWARE,HS2,2013-12
5301,75,57724420.0,NICKEL AND ARTICLES THEREOF,HS2,2013-12
5301,76,586083463.0,ALUMINUM AND ARTICLES THEREOF,HS2,2013-12
5301,97,25364888.0,"WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES",HS2,2013-12
5301,98,656389219.0,"SPECIAL CLASSIFICATION PROVISIONS, NESOI",HS2,2013-12
5301,94,624088196.0,FURNITURE; BEDDING ETC; LAMPS NESOI ETC,HS2,2013-12
5301,88,114231508.0,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF",HS2,2013-12
5301,91,2085110.0,CLOCKS AND WATCHES AND PARTS THEREOF,HS2,2013-12
5301,89,37517696.0,"SHIPS, BOATS AND FLOATING STRUCTURES",HS2,2013-12
5301,95,413041079.0,"TOYS, GAMES & SPORT EQUIPMENT; PARTS & ACCESSORIES",HS2,2013-12
5301,86,53339550.0,RAILWAY OR TRAMWAY STOCK ETC,HS2,2013-12
5301,90,374170251.0,"OPTIC, PHOTO ETC, MEDIC OR S",HS2,2013-12
5301,96,34323217.0,MISCELLANEOUS MANUFACTURED ARTICLES,HS2,2013-12
5301,87,2844833313.0,"VEHICLES, EXCEPT RAILWAY OR TRAMWAY, AND PARTS ETC",HS2,2013-12
5301,92,1428291.0,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES THEREOF,HS2,2013-12
5301,93,82521566.0,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF,HS2,2013-12
5306,22,7846966.0,"BEVERAGES, SPIRITS AND VINEGAR",HS2,2013-12
5306,27,9809208040.0,"MINERAL FUEL, OIL ETC.; BITUMIN SUBST; MINERAL WAX",HS2,2013-12
5306,29,229481925.0,ORGANIC CHEMICALS,HS2,2013-12
5306,39,7128.0,PLASTICS AND ARTICLES THEREOF,HS2,2013-12
5306,34,11733104.0,"SOAP ETC; WAXES, POLISH ETC;",HS2,2013-12
5306,57,5499.0,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,HS2,2013-12
5306,60,82445.0,KNITTED OR CROCHETED FABRICS,HS2,2013-12
5306,61,118735.0,"APPAREL ARTICLES AND ACCESSORIES, KNIT OR CROCHET",HS2,2013-12
5306,85,94146.0,ELECTRIC MACHINERY ETC; SOUND,HS2,2013-12
5306,84,883302.0,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",HS2,2013-12
5306,72,9731.0,IRON AND STEEL,HS2,2013-12
5306,98,340459.0,"SPECIAL CLASSIFICATION PROVISIONS, NESOI",HS2,2013-12
5309,01,10311730.0,LIVE ANIMALS,HS2,2013-12
5309,03,20944364.0,"FISH, CRUSTACEANS & AQUATIC INVERTEBRATES",HS2,2013-12
5309,04,162142.0,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,HS2,2013-12
5309,05,1120271.0,"PRODUCTS OF ANIMAL ORIGIN, NESOI",HS2,2013-12
5309,06,308189.0,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",HS2,2013-12
5309,07,76058.0,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,HS2,2013-12
5309,08,767452.0,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,HS2,2013-12
5309,09,648393.0,"COFFEE, TEA, MATE & SPICES",HS2,2013-12
5309,12,233940.0,"OIL SEEDS ETC.; MISC GRAIN, SEED, FRUIT, PLANT ETC",HS2,2013-12
5309,10,147760.0,CEREALS,HS2,2013-12
5309,11,41325.0,MILLING PRODUCTS; MALT; STARCH; INULIN; WHT GLUTEN,HS2,2013-12
5309,13,5629566.0,"LAC; GUMS, RESINS & OTHER VEGETABLE SAP & EXTRACT",HS2,2013-12
5309,15,311132.0,"ANIMAL OR VEGETABLE FATS, OILS ETC. & WAXES",HS2,2013-12
5309,16,813664.0,"EDIBLE PREPARATIONS OF MEAT, FISH, CRUSTACEANS ETC",HS2,2013-12
5309,18,475562.0,COCOA AND COCOA PREPARATIONS,HS2,2013-12
5309,17,29050.0,SUGARS AND SUGAR CONFECTIONARY,HS2,2013-12
5309,19,20644.0,"PREP CEREAL, FLOUR, STARCH OR MILK; BAKERS WARES",HS2,2013-12
5309,20,44737.0,"PREP VEGETABLES, FRUIT, NUTS OR OTHER PLANT PARTS",HS2,2013-12
5309,21,1239068.0,MISCELLANEOUS EDIBLE PREPARATIONS,HS2,2013-12
5309,23,44931.0,FOOD INDUSTRY RESIDUES & WASTE; PREP ANIMAL FEED,HS2,2013-12
5309,24,442820.0,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES,HS2,2013-12
5309,22,493237.0,"BEVERAGES, SPIRITS AND VINEGAR",HS2,2013-12
5309,26,122400.0,"ORES, SLAG AND ASH",HS2,2013-12
5309,25,118161.0,SALT; SULFUR; EARTH & STONE; LIME & CEMENT PLASTER,HS2,2013-12
5309,27,488921.0,"MINERAL FUEL, OIL ETC.; BITUMIN SUBST; MINERAL WAX",HS2,2013-12
5309,28,8095040.0,INORG CHEM; PREC & RARE-EARTH MET & RADIOACT,HS2,2013-12
5309,29,59588788.0,ORGANIC CHEMICALS,HS2,2013-12
5309,50,90439.0,"SILK, INCLUDING YARNS AND WOVEN FABRIC THEREOF",HS2,2013-12
5309,45,426908.0,CORK AND ARTICLES OF CORK,HS2,2013-12
5309,51,5262602.0,"WOOL & ANIMAL HAIR, INCLUDING YARN & WOVEN FABRIC",HS2,2013-12
5309,46,106254.0,"MFR OF STRAW, ESPARTO ETC.; BASKETWARE & WICKERWRK",HS2,2013-12
5309,48,2322298.0,PAPER & PAPERBOARD & ARTICLES (INC PAPR PULP ARTL),HS2,2013-12
5309,52,1401767.0,"COTTON, INCLUDING YARN AND WOVEN FABRIC THEREOF",HS2,2013-12
5309,53,209799.0,VEG TEXT FIB NESOI; VEG FIB & PAPER YNS & WOV FAB,HS2,2013-12
5309,54,2344327.0,"MANMADE FILAMENTS, INCLUDING YARNS & WOVEN FABRICS",HS2,2013-12
5309,43,438315.0,FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF,HS2,2013-12
5309,44,467895.0,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,HS2,2013-12
5309,49,5275495.0,"PRINTED BOOKS, NEWSPAPERS ETC; MANUSCRIPTS ETC",HS2,2013-12
5309,39,52217780.0,PLASTICS AND ARTICLES THEREOF,HS2,2013-12
5309,41,6458373.0,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,HS2,2013-12
5309,33,10210451.0,"ESSENTIAL OILS ETC; PERFUMERY, COSMETIC ETC PREPS",HS2,2013-12
5309,34,573414.0,"SOAP ETC; WAXES, POLISH ETC;",HS2,2013-12
5309,35,387142.0,ALBUMINOIDAL SUBST; MODIFIED STARCH; GLUE; ENZYMES,HS2,2013-12
5309,42,12749696.0,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT,HS2,2013-12
5309,36,8265007.0,EXPLOSIVES; PYROTECHNICS; MATCHES; PYRO ALLOYS ETC,HS2,2013-12
5309,37,266705.0,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,HS2,2013-12
5309,30,87166035.0,PHARMACEUTICAL PRODUCTS,HS2,2013-12
5309,38,28058900.0,MISCELLANEOUS CHEMICAL PRODUCTS,HS2,2013-12
5309,40,25227284.0,RUBBER AND ARTICLES THEREOF,HS2,2013-12
5309,32,4285860.0,"TANNING & DYE EXT ETC; DYE, PA",HS2,2013-12
5309,63,4086925.0,TEXTILE ART NESOI; NEEDLECRAFT SETS; WORN TEXT ART,HS2,2013-12
5309,65,1411733.0,HEADGEAR AND PARTS THEREOF,HS2,2013-12
5309,68,3183830.0,"ART OF STONE, PLASTER, CEMENT, ASBESTOS, MICA ETC.",HS2,2013-12
5309,64,4876199.0,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",HS2,2013-12
5309,69,3436013.0,CERAMIC PRODUCTS,HS2,2013-12
5309,66,46285.0,"UMBRELLAS, WALKING-STICKS, RIDING-CROPS ETC, PARTS",HS2,2013-12
5309,67,140906.0,"PREP FEATHERS, DOWN ETC; ARTIF FLOWERS; H HAIR ART",HS2,2013-12
5309,55,469464.0,"MANMADE STAPLE FIBERS, INCL YARNS & WOVEN FABRICS",HS2,2013-12
5309,57,7012961.0,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,HS2,2013-12
5309,58,1790400.0,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,HS2,2013-12
5309,59,2606475.0,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,HS2,2013-12
5309,62,58818605.0,"APPAREL ARTICLES AND ACCESSORIES, NOT KNIT ETC.",HS2,2013-12
5309,60,290092.0,KNITTED OR CROCHETED FABRICS,HS2,2013-12
5309,56,2462455.0,"WADDING, FELT ETC; SP YARN; TWINE, ROPES ETC.",HS2,2013-12
5309,61,61346913.0,"APPAREL ARTICLES AND ACCESSORIES, KNIT OR CROCHET",HS2,2013-12
5309,83,11146433.0,MISCELLANEOUS ARTICLES OF BASE METAL,HS2,2013-12
5309,85,3244032449.0,ELECTRIC MACHINERY ETC; SOUND,HS2,2013-12
5309,84,1982724506.0,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",HS2,2013-12
5309,78,107669.0,LEAD AND ARTICLES THEREOF,HS2,2013-12
5309,79,351943.0,ZINC AND ARTICLES THEREOF,HS2,2013-12
5309,80,41335.0,TIN AND ARTICLES THEREOF,HS2,2013-12
5309,71,33991149.0,"NAT ETC PEARLS, PREC ETC STON",HS2,2013-12
